Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1913 S Barber Silver Half Dollar 50c G27,157767187775,"Mar 23, 2026",$19.99,$0.00,,,Auction,https://www.ebay.com/itm/157767187775
1913-P Liberty Barber Silver Half Dollar 50c Philadelphia Very Good VG+,168233976490,"Mar 23, 2026",$90.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168233976490
"1913 S Barber Half Dollar 50c VF Counterstamped ""13"" #99638",188189375029,"Mar 23, 2026",$69.99,$0.00,,,Fixed price,https://www.ebay.com/itm/188189375029
1913 US Barber Half Dollar 50C Silver Coin,177953419331,"Mar 22, 2026",$41.00,$0.00,,,Auction,https://www.ebay.com/itm/177953419331
US Mint 1913D PCI 50 Cent Barber 1/2 Dollar Silver Half Dollar,117088011253,"Mar 21, 2026",$129.54,$5.30,,,Auction,https://www.ebay.com/itm/117088011253
03/0000021 L#4116 1913 Barber Silver Half Dollar (bfp),157772789591,"Mar 21, 2026",$245.00,$0.00,,,Auction,https://www.ebay.com/itm/157772789591
1913 barber half dollar 50c - combined shipping available,177946245661,"Mar 21, 2026",$36.00,$4.95,,,Fixed price,https://www.ebay.com/itm/177946245661
1913- Barber Half Dollar #P16464,206126069614,"Mar 20, 2026",$52.00,$4.25,,,Auction,https://www.ebay.com/itm/206126069614
1913 S Barber Silver Half Dollar 50c (Cleaned?),117083693472,"Mar 20, 2026",$125.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117083693472,1
03/00000019 L#2725 1913 Barber Silver Half Dollar (epz),157767033800,"Mar 19, 2026",$167.00,$0.00,,,Auction,https://www.ebay.com/itm/157767033800
1913 Barber Half | Silver 50 cents | G | Philadelphia | Key Date,117066912467,"Mar 18, 2026",$50.00,$4.95,,,Fixed price,https://www.ebay.com/itm/117066912467
"1899 HALF DOLLAR & 1916 ""D"" QUARTER , 1913 DIME 90% SILVER",168205322862,"Mar 18, 2026",$60.00,$7.89,,,Auction,https://www.ebay.com/itm/168205322862
"🪙 1913-S BARBER HALF DOLLAR 90% SILVER | ONLY 604,000 MINTED VERY GOOD COND",257360762641,"Mar 17, 2026",$42.95,$5.00,,,Fixed price,https://www.ebay.com/itm/257360762641
1913 S HALF DOLLAR! RARE GEM! UNBELIEVABLE COIN! STUNNING HALF DOLLAR! NR #P2111,257399639750,"Mar 17, 2026",$33.00,$4.99,,,Auction,https://www.ebay.com/itm/257399639750
1913-S Barber Half Dollar 50c 90% Silver,157739938879,"Mar 16, 2026",$39.99,$5.07,,,Fixed price,https://www.ebay.com/itm/157739938879
1913-S BARBER HALF,168197387741,"Mar 16, 2026",$95.00,$4.95,,,Fixed price,https://www.ebay.com/itm/168197387741
1914-P Liberty Barber Silver Half Dollar 50c Philadelphia Very Good VG+,168233981657,"Mar 16, 2026",$109.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168233981657
03/00000014 L#473 1913 Barber Silver Half Dollar,157750482322,"Mar 14, 2026",$120.00,$0.00,,,Auction,https://www.ebay.com/itm/157750482322
1913 Barber SILVER RARE KEY date Half Dollar VERY GOOD,227246753509,"Mar 14, 2026",$83.00,$4.99,,,Auction,https://www.ebay.com/itm/227246753509
1913-S Barber Half Dollar,157744877069,"Mar 13, 2026",$42.25,$5.56,,,Auction,https://www.ebay.com/itm/157744877069
1913 D Barber Head Silver Half Dollar,147187106323,"Mar 12, 2026",$33.24,$3.99,,,Auction,https://www.ebay.com/itm/147187106323
1913 D Barber Head Silver Half Dollar,147185419878,"Mar 11, 2026",$34.00,$3.99,,,Auction,https://www.ebay.com/itm/147185419878
1913 Barber Silver Half Dollar,147183066212,"Mar 10, 2026",$39.50,$5.49,,,Auction,https://www.ebay.com/itm/147183066212
1913-D Barber Half Dollar,177935328164,"Mar 10, 2026",$20.50,$8.35,,,Auction,https://www.ebay.com/itm/177935328164
1913 S Barber Silver Half Dollar -0751,127716555045,"Mar 9, 2026",$45.00,$6.39,,,Fixed price,https://www.ebay.com/itm/127716555045
1913 S Barber Head Silver Half Dollar,206106499410,"Mar 9, 2026",$25.16,$3.99,,,Auction,https://www.ebay.com/itm/206106499410
1913 S AU BARBER HALF DOLLAR,157716101716,"Mar 7, 2026",$312.89,$8.99,,,Auction,https://www.ebay.com/itm/157716101716
C28. 1913 Philadelphia Mint Silver Barber Half Dollar Silver Coin,206101083939,"Mar 7, 2026",$31.09,$5.95,,,Auction,https://www.ebay.com/itm/206101083939
1913 **S** BARBER SILVER HALF DOLLAR ***NICE COIN!*** FREE SHIPPING! C1969,157727232558,"Mar 6, 2026",$46.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157727232558
"1913""D"" Barber Half nice rims",177911808445,"Mar 6, 2026",$51.00,$5.52,,,Auction,https://www.ebay.com/itm/177911808445
1913-D 50c Silver Barber Half-dollar G 4 Details ANACS # 7625637 + Bonus,226339325325,"Mar 6, 2026",$35.00,$0.00,,,Fixed price,https://www.ebay.com/itm/226339325325
1913 50C Barber Half ANACS GOOD 6 DETAILS,117050840620,"Feb 28, 2026",$41.22,$0.00,,,Auction,https://www.ebay.com/itm/117050840620,1
1913-S Barber Half Dollar Nice VG Z-142,116755852473,"Feb 23, 2026",$39.00,$5.00,,,Fixed price,https://www.ebay.com/itm/116755852473,1
,,"Feb 15, 2026",$68.00,$7.00,,,Auction,,1
,,"Feb 14, 2026",$38.00,$4.99,,,Fixed price,,1
,,"Jan 31, 2026",$58.00,$2.11,,,Auction,,1
,,"Jan 24, 2026",$35.00,$5.07,,,Fixed price,,1
,,"Jan 23, 2026",$43.00,$6.95,,,Fixed price,,1
,,"Jan 12, 2026",$44.00,$0.00,,,Fixed price,,1
,,"Jan 9, 2026",$46.00,$5.00,,,Auction,,1
,,"Jan 8, 2026",$31.03,$0.00,,,Auction,,1
,,"Jan 8, 2026",$27.50,$0.00,,,Auction,,1
,,"Jan 6, 2026",$33.00,$0.00,,,Fixed price,,1
,,"Dec 28, 2025",$70.00,$0.00,,,Fixed price,,1
,,"Dec 28, 2025",$33.00,$0.00,,,Auction,,1
,,"Dec 28, 2025",$23.50,$0.00,,,Auction,,1
,,"Dec 27, 2025",$405.51,$4.00,,,Auction,,1
,,"Dec 27, 2025",$65.95,$4.50,,,Fixed price,,1
,,"Dec 20, 2025",$88.50,$4.95,,,Fixed price,,1
1913-D Barber Half Dollar Average Circ,365507874364,"Dec 14, 2025",$26.45,$0.00,,,Fixed price,https://www.ebay.com/itm/365507874364,2
,,"Dec 14, 2025",$31.00,$1.77,,,Auction,,1
,,"Dec 14, 2025",$24.14,$1.54,,,Fixed price,,1
,,"Dec 13, 2025",$34.00,$5.00,,,Auction,,1
,,"Dec 5, 2025",$18.00,$1.03,,,Fixed price,,1
,,"Nov 22, 2025",$32.02,$4.00,,,Auction,,1
