Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2016 Australia Year of The Monkey Perth 1/2 Oz 999 Fine Silver Coin - In Capsule,364293881604,"Apr 5, 2026",$47.91,$0.00,,,Fixed price,https://www.ebay.com/itm/364293881604
2016 Australia Year of The Monkey Perth 1 Oz 999 Fine Silver Coin - In Capsule,334927975610,"Apr 2, 2026",$93.89,$0.00,,,Fixed price,https://www.ebay.com/itm/334927975610
2016 Year of the Monkey King Color Silver 1oz 999 Australian Lunar Series 2 Coin,127710968632,"Mar 8, 2026",$119.99,$5.62,,,Fixed price,https://www.ebay.com/itm/127710968632
2016 PALAU Lunar Skulls Yearof the Monkey 1oz .999 Silver Proof 477/500 wth coa,135173437508,"Apr 4, 2026",$114.00,$8.75,,,Fixed price,https://www.ebay.com/itm/135173437508
2016 1/2oz .999 Fine Silver Australian Lunar Year of The Monkey,137055165286,"Mar 10, 2026",$60.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137055165286
"Australia, 2016 P $1 Silver Lunar Monkey High Relief - NGC Graded PF70 UCAM !!",137145941763,"Apr 2, 2026",$149.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137145941763
2016 Year of the Monkey King Colorized Silver ½ Ounce 999 Fine Silver,157716575871,"Mar 12, 2026",$65.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157716575871
2016 1 oz Somalia Silver Elephant Lunar Monkey Privy Coin (BU),168208834844,"Mar 13, 2026",$96.22,$5.00,,,Auction,https://www.ebay.com/itm/168208834844
2016 Year of the Monkey King Color 1oz 999 Silver Australian Lunar Series 2 Coin,177972490042,"Mar 24, 2026",$113.00,$5.00,,,Fixed price,https://www.ebay.com/itm/177972490042
2016 Palau 5 Dollars-Year of Monkey Lunar Skulls-.999 1 OZ Silver-BU-#4071,198155154084,"Mar 11, 2026",$86.51,$4.00,,,Auction,https://www.ebay.com/itm/198155154084
2016 Australia Year of the Monkey 1/2 oz. .999 Fine Silver Lunar Coin in Capsule,198178806552,"Mar 12, 2026",$41.99,$5.00,,,Fixed price,https://www.ebay.com/itm/198178806552
2016 P Australia Early Releases Lunar Year of Monkey NGC MS 70 Lion Privy,198200125333,"Mar 19, 2026",$140.00,$6.00,,,Fixed price,https://www.ebay.com/itm/198200125333
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206151995755,"Mar 26, 2026",$44.00,$2.05,,,Auction,https://www.ebay.com/itm/206151995755
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206164905555,"Mar 31, 2026",$43.00,$2.82,,,Auction,https://www.ebay.com/itm/206164905555
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206169204580,"Apr 2, 2026",$45.00,$4.50,,,Auction,https://www.ebay.com/itm/206169204580
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,206178975780,"Apr 2, 2026",$224.50,$5.52,,,Auction,https://www.ebay.com/itm/206178975780
Proof 2016 Australia Year Of The Monkey 1 OZ Silver Perth Mint In Capsule,227257625599,"Mar 20, 2026",$92.88,$5.52,,,Auction,https://www.ebay.com/itm/227257625599
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,227273454843,"Apr 1, 2026",$386.00,$4.51,,,Auction,https://www.ebay.com/itm/227273454843
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,236706036335,"Mar 24, 2026",$199.95,$6.35,,,Fixed price,https://www.ebay.com/itm/236706036335
2016 Australia Lunar Year of the Monkey 1 oz .999 Silver Round,257377160396,"Mar 7, 2026",$94.99,$4.25,,,Auction,https://www.ebay.com/itm/257377160396
2016 P Australia GILDED Silver Lunar Year of the Monkey NGC MS 69 1 oz Coin ER,262172487499,"Mar 7, 2026",$179.97,$0.00,,,Fixed price,https://www.ebay.com/itm/262172487499
6x 2016 Australia Year of the Monkey Silver Coin .999 Lunar (Sigma Tested),267592261961,"Mar 12, 2026",$330.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267592261961
6 X 2016 Australia Year of the Monkey Silver Coin .999 Lunar ~Perth Mint,267598315369,"Mar 15, 2026",$300.00,$8.00,,,Auction,https://www.ebay.com/itm/267598315369
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,267600465782,"Mar 15, 2026",$222.71,$7.70,,,Auction,https://www.ebay.com/itm/267600465782
2016 P Australia Silver Lunar Series II Year of the MONKEY 1/2 oz $1 BU PERTH,297526995921,"Mar 14, 2026",$55.99,$0.00,,,Fixed price,https://www.ebay.com/itm/297526995921
2016 Australia Lunar Monkey Colorized 1/2 oz 0.999 Silver BU Coin in Capsule,298107939763,"Apr 5, 2026",$67.95,$0.00,,,Fixed price,https://www.ebay.com/itm/298107939763
2016 P Australia Lunar Monkey PCGS MS70 Lion Privy 1 oz Silver,306836960935,"Mar 28, 2026",$149.60,$0.00,,,Fixed price,https://www.ebay.com/itm/306836960935
2016 Australia Lunar Year of the Monkey COLORIZED 1/2 oz SIlver Proof Coin,322550271443,"Apr 1, 2026",$97.97,$0.00,,,Fixed price,https://www.ebay.com/itm/322550271443
2016-P Australia 1 oz Silver Lunar Year of the MONKEY ⭐️⭐️LUNAR SERIES II⭐️⭐️,326803060460,"Mar 25, 2026",$125.95,$5.39,,,Fixed price,https://www.ebay.com/itm/326803060460
2016 Australia 1/2 oz .999 Silver ~ Lunar Year of the Monkey 50c ~ BU In Capsule,327034346675,"Mar 15, 2026",$44.00,$0.00,,,Auction,https://www.ebay.com/itm/327034346675
2016-P Australia 50C Lunar Series Year of The Monkey 1/2 oz .999 Silver BU Coin,336444594048,"Mar 17, 2026",$79.00,$0.00,,,Fixed price,https://www.ebay.com/itm/336444594048
2016 Australia OPAL LUNAR year of the MONKEY 1 oz Silver Proof Coin NGC PF68,336491872029,"Mar 27, 2026",$485.00,$5.62,,,Auction,https://www.ebay.com/itm/336491872029
2016 Australia Year of The Monkey Perth 1 Oz 999 Fine Silver Coin In Capsule,365882725635,"Mar 7, 2026",$129.00,$0.00,,,Fixed price,https://www.ebay.com/itm/365882725635
2016 Australia Year of the Monkey 1/2 oz. .999 Fine Silver Lunar Coin in Capsule,384441927561,"Mar 10, 2026",$58.00,$3.90,,,Fixed price,https://www.ebay.com/itm/384441927561
"💥💥 ⭐2016 Australia Lunar Year of MONKEY 1 oz Silver Coin, ORIGINAL SEALED⭐",389544047349,"Apr 3, 2026",$125.00,$5.60,,,Fixed price,https://www.ebay.com/itm/389544047349
2016 Canada 1 oz Proof Silver $15 Lunar Year of the Monkey Royal Canadian Mint,389793253389,"Mar 31, 2026",$109.00,$6.00,,,Auction,https://www.ebay.com/itm/389793253389
2016 1 oz Somalia Silver Elephant Lunar Monkey Privy Coin (BU),406766962612,"Mar 14, 2026",$90.00,$5.20,,,Auction,https://www.ebay.com/itm/406766962612
2016 1/2 oz Silver Year of the Monkey Coin Perth Mint Lunar Series II .999 P,187653699189,"Jan 12, 2026",$45.00,$4.54,,,Fixed price,https://www.ebay.com/itm/187653699189,1
,,"Nov 2, 2025",$109.00,$0.00,,,Fixed price,,1
,,"Dec 30, 2025",$109.00,$0.00,,,Fixed price,,1
(2) 2016 Great Britain 1 oz .999 Silver Lunar Year of the Monkey £2 in Capsule,187937486109,"Jan 17, 2026",$180.00,$0.00,,,Fixed price,https://www.ebay.com/itm/187937486109,1
2016 Australia 1 oz Silver Lunar Monkey BU (Series ll ) in Capsule,187979174407,"Jan 23, 2026",$100.00,$0.00,,,Fixed price,https://www.ebay.com/itm/187979174407,1
Year Of The Monkey 2016 Australia 1 ozt 999 Fine silver Coin,188004839461,"Feb 9, 2026",$95.00,$5.07,,,Fixed price,https://www.ebay.com/itm/188004839461,1
2016 P Australia Early Releases Silver Lunar Year of Monkey NGC MS 70 1 oz Coin,188075825494,"Mar 2, 2026",$145.77,$7.95,,,Fixed price,https://www.ebay.com/itm/188075825494,1
2016 Australia 50 Cents - Lunar Year of the Monkey - 1/2 oz .999 Silver,188095345967,"Feb 25, 2026",$60.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188095345967,1
2016 Australia 50 Cents - Lunar Year of the Monkey - 1/2 oz .999 Silver,188095767619,"Feb 26, 2026",$60.50,$0.00,,,Fixed price,https://www.ebay.com/itm/188095767619,1
,,"Dec 10, 2025",$27.89,$4.95,,,Fixed price,,1
,,"Nov 12, 2025",$29.33,$1.00,,,Fixed price,,1
,,"Dec 13, 2025",$33.27,$4.95,,,Fixed price,,1
,,"Jan 10, 2026",$80.00,$0.00,,,Auction,,1
,,"Jan 6, 2026",$81.99,$4.95,,,Fixed price,,1
2016 Year of the Lunar Monkey 1 Troy oz .999 Fine Silver Bar 2 Lot Sealed,198037693431,"Jan 25, 2026",$212.55,$6.85,,,Auction,https://www.ebay.com/itm/198037693431,1
2016 Australia Lunar Year of the Monkey 1 oz Silver Coin .999 ~~ Perth Mint,198046642993,"Jan 23, 2026",$100.00,$1.00,,,Fixed price,https://www.ebay.com/itm/198046642993,1
,,"Jan 9, 2026",$95.99,$5.00,,,Fixed price,,1
,,"Nov 9, 2025",$54.54,$0.00,,,Auction,,1
,,"Jan 3, 2026",$89.00,$4.00,,,Auction,,1
,,"Jan 6, 2026",$42.00,$4.50,,,Auction,,1
,,"Jan 13, 2026",$44.27,$4.50,,,Auction,,1
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,205983385459,"Jan 15, 2026",$46.00,$4.50,,,Auction,https://www.ebay.com/itm/205983385459,1
Australia Silver Lunar Mixed Lot *1/2 oz BU in Capsules Rooster Monkey * 5 Coins,205993850634,"Jan 22, 2026",$257.00,$0.00,,,Auction,https://www.ebay.com/itm/205993850634,1
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206002179397,"Jan 22, 2026",$54.50,$0.00,,,Auction,https://www.ebay.com/itm/206002179397,1
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206186031048,"Apr 9, 2026",$37.00,$4.50,,,Auction,https://www.ebay.com/itm/206186031048,1
,,"Dec 16, 2025",$36.00,$0.00,,,Fixed price,,1
,,"Dec 21, 2025",$70.00,$9.25,,,Fixed price,,1
,,"Nov 5, 2025",$165.00,$0.00,,,Fixed price,,1
,,"Nov 21, 2025",$55.10,$0.00,,,Fixed price,,1
,,"Dec 11, 2025",$65.99,$0.00,,,Fixed price,,1
,,"Dec 16, 2025",$64.75,$0.00,,,Fixed price,,1
,,"Jan 5, 2026",$74.00,$5.09,,,Auction,,1
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,227218987513,"Feb 22, 2026",$277.00,$5.90,,,Auction,https://www.ebay.com/itm/227218987513,1
2016 PAMP Suisse Lunar Series Year of MONKEY 1 oz .999 Fine Silver in Assay,227230956263,"Mar 3, 2026",$325.00,$3.00,,,Auction,https://www.ebay.com/itm/227230956263,1
,,"Oct 31, 2025",$173.00,$9.95,,,Auction,,1
,,"Dec 31, 2025",$40.17,$2.50,,,Auction,,1
,,"Jan 10, 2026",$79.60,$4.87,,,Auction,,1
2016 1/2 oz Silver Australian Lunar Year of The Monkey.,236578808601,"Jan 17, 2026",$47.02,$2.50,,,Auction,https://www.ebay.com/itm/236578808601,1
2016 P Australia PROOF Silver Lunar Year of the Monkey NGC PF 70 1 oz $1 Coin ER,252229731314,"Dec 23, 2025",$129.99,$0.00,,,Fixed price,https://www.ebay.com/itm/252229731314,1
2016 Australia OPAL LUNAR Year of the MONKEY 1 oz Silver Proof Coin NGC PF70 ER,252285594207,"Jan 26, 2026","$4,497.87",$0.00,,,Fixed price,https://www.ebay.com/itm/252285594207,1
,,"Jan 5, 2026",$95.00,$0.00,,,Fixed price,,1
,,"Jan 2, 2026",$94.00,$0.00,,,Fixed price,,1
,,"Nov 21, 2025",$57.00,$3.95,,,Auction,,1
,,"Nov 21, 2025",$58.50,$1.00,,,Auction,,1
,,"Nov 21, 2025",$56.20,$3.95,,,Auction,,1
,,"Nov 21, 2025",$54.00,$1.00,,,Auction,,1
,,"Dec 27, 2025",$114.50,$4.25,,,Auction,,1
,,"Dec 26, 2025",$450.00,$0.00,,,Fixed price,,1
,,"Dec 27, 2025",$85.00,$1.00,,,Auction,,1
,,"Jan 11, 2026",$70.00,$8.10,,,Fixed price,,1
2016 1/2 OZ .999 Silver Australian Lunar Monkey Coin,257319844420,"Jan 30, 2026",$58.99,$5.00,,,Fixed price,https://www.ebay.com/itm/257319844420,1
2016 1 OZ .999 Silver Australian Lunar Monkey Coin,257319850839,"Jan 25, 2026",$105.99,$5.00,,,Fixed price,https://www.ebay.com/itm/257319850839,1
2016 Australia Year of The Monkey Perth 1/2 Oz 999 Fine Silver Coin - In Capsule,257362544631,"Feb 15, 2026",$42.00,$0.00,,,Fixed price,https://www.ebay.com/itm/257362544631,1
2016 P Australia Silver Lunar Year of the Monkey NGC Gem Proof 1 Oz .999 Silver,257378725849,"Mar 4, 2026",$96.00,$0.00,,,Auction,https://www.ebay.com/itm/257378725849,1
2016 P Australia PROOF Silver Lunar Year of the Monkey NGC PF 69 1 oz Coin ER,262092685939,"Jan 15, 2026",$102.81,$0.00,,,Fixed price,https://www.ebay.com/itm/262092685939,1
2016 China Lunar Fan S10Y Monkey NGC PF 70 1 Oz Silver Coin Proof PR70 U Cameo,266435965014,"Jan 21, 2026",$128.99,$7.70,,,Fixed price,https://www.ebay.com/itm/266435965014,1
2016 AUSTRALIAN LUNAR YEAR OF THE MONKEY 1/2 OUNCE,266640801850,"Feb 4, 2026",$65.00,$0.00,,,Fixed price,https://www.ebay.com/itm/266640801850,1
,,"Nov 16, 2025",$66.79,$0.00,,,Auction,,1
,,"Dec 18, 2025",$150.00,$10.86,,,Fixed price,,1
2016 Australia Year of the Monkey 1/2 oz Silver Coin .999 Lunar ~~ Perth Mint,267545268302,"Feb 14, 2026",$52.25,$6.00,,,Fixed price,https://www.ebay.com/itm/267545268302,1
Pamp Lunar Monkey Silver Bar 2016 - 1 oz 999 Fine Perfect Assay Card! C001493,267557007027,"Jan 28, 2026",$209.99,$5.00,,,Fixed price,https://www.ebay.com/itm/267557007027,1
6 X 2016 Australia Year of the Monkey 1/2 oz Silver Coin .999 Lunar ~Perth Mint,267559268234,"Feb 1, 2026",$272.89,$12.98,,,Auction,https://www.ebay.com/itm/267559268234,1
2016 Australian 1 Toz .999 Colorized Silver $1 Lunar Year of the Monkey BU Case,267583820695,"Mar 1, 2026",$95.04,$0.00,,,Auction,https://www.ebay.com/itm/267583820695,1
6x 2016 Australia Year of the Monkey Silver Coin .999 Lunar (Sigma Tested),267590563814,"Mar 2, 2026",$360.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267590563814,1
,,"Nov 3, 2025",$95.00,$0.00,,,Fixed price,,1
,,"Dec 5, 2025",$60.00,$5.09,,,Fixed price,,1
2016 Palau $5 Year of the Monkey Lunar Skulls Series NGC MS 70 Early Releases,277239915374,"Jan 24, 2026",$149.99,$0.00,,,Fixed price,https://www.ebay.com/itm/277239915374,1
,,"Nov 22, 2025",$55.00,$0.00,,,Fixed price,,1
,,"Jan 2, 2026",$80.00,$4.65,,,Auction,,1
,,"Jan 13, 2026",$42.04,$0.00,,,Auction,,1
"**ONLY 61,457 MINTED** 2016 Australian COLORIZED Monkey King 1 oz Silver Coin",277712594149,"Feb 9, 2026",$110.35,$8.91,,,Fixed price,https://www.ebay.com/itm/277712594149,5
,,"Nov 10, 2025",$55.00,$4.99,,,Fixed price,,1
,,"Nov 25, 2025",$27.99,$1.33,,,Fixed price,,1
RARE 2016 1oz Silver The Year of the Monkey With Chinese Lunar Calendar Round,406839256305,"Apr 17, 2026",$79.00,$4.95,,,Fixed price,https://www.ebay.com/itm/406839256305,1
2016 Australia Year of The Monkey Perth 1/2 Oz 999 Fine Silver Coin - In Capsule,364293881604,"Apr 16, 2026",$52.46,$0.00,,,Fixed price,https://www.ebay.com/itm/364293881604,126
2016 P Australia Silver Lunar Series II Year of the Monkey 1/2 oz BU Sealed,206200840272,"Apr 16, 2026",$47.00,$4.50,,,Auction,https://www.ebay.com/itm/206200840272,1
2016 Australia 1/2 oz .999 Silver Lunar Year of the Monkey 50c In Capsule,168260319035,"Apr 15, 2026",$40.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168260319035,1
2016 Canada Lunar Lotus Year of the Monkey Silver 15 Dollar Canadian Proof Coin,236744744861,"Apr 15, 2026",$76.00,$2.80,,,Auction,https://www.ebay.com/itm/236744744861,1
2016 P Australia Early Releases Lunar Year of Monkey NGC MS 70 Lion Privy,198200125333,"Apr 15, 2026",$142.50,$6.00,,,Fixed price,https://www.ebay.com/itm/198200125333,2
Lot of Two 50 Cent 1/2 oz Silver 2016 Australia Lunar Year Monkey,287195866876,"Mar 13, 2026",$82.00,$5.07,,,Fixed price,https://www.ebay.com/itm/287195866876,1
"2016 Australian Lunar 1oz .999 Fine Silver Year of the Monkey Proof, High Relief",306656434529,"Mar 1, 2026",$139.99,$4.99,,,Fixed price,https://www.ebay.com/itm/306656434529,1
2016 Australian Lunar Year of Monkey 1oz Silver .999 $1 Coin BU In Capsule,287156954128,"Mar 1, 2026",$103.00,$5.89,,,Auction,https://www.ebay.com/itm/287156954128,1
2016 Australia 50 Cents - Lunar Year of the Monkey - 1/2 oz .999 Silver,336439948986,"Feb 28, 2026",$54.20,$0.00,,,Fixed price,https://www.ebay.com/itm/336439948986,1
Australia 2016 Lunar Monkey Silver 1/2 oz Colored Gold Gilded Commemorative,317917578076,"Feb 24, 2026",$70.00,$5.45,,,Fixed price,https://www.ebay.com/itm/317917578076,1
2016 Year of the Monkey King Color Silver 1oz 999 Australian Lunar Series 2 Coin,376938631960,"Feb 20, 2026",$109.95,$0.00,,,Fixed price,https://www.ebay.com/itm/376938631960,2
2016 Australia Monkey 1 oz 999 Silver coin NGC PF 70 Ultra Cameo High Relief,306489735518,"Feb 15, 2026",$162.00,$5.00,,,Fixed price,https://www.ebay.com/itm/306489735518,1
"**ONLY 61,457 MINTED** 2016 Australian COLORIZED Monkey King 1 oz Silver Coin",287122410251,"Feb 6, 2026",$110.35,$8.91,,,Fixed price,https://www.ebay.com/itm/287122410251,5
Lot of 20 2016 50C Australia Lunar Series Year Of The Monkey 1/2 oz .999 Silver,297963458412,"Feb 5, 2026",$800.86,$0.00,,,Fixed price,https://www.ebay.com/itm/297963458412,1
"**ONLY 61,457 MINTED** 2016 Australian COLORIZED Monkey King 1 oz Silver Coin",287074196288,"Feb 4, 2026",$110.35,$8.91,,,Fixed price,https://www.ebay.com/itm/287074196288,5
2016 Year Of Monkey Zodiac Lunar Calendar Bullion-999 Silver 1 Oz Ounce Art Coin,336141711079,"Feb 4, 2026",$119.99,$4.00,,,Fixed price,https://www.ebay.com/itm/336141711079,1
2016 Canada 1 oz Silver Maple Leaf Lunar Monkey Privy Reverse Proof BU,287102704687,"Jan 31, 2026",$110.00,$5.99,,,Auction,https://www.ebay.com/itm/287102704687,1
2016 Lunar Year of the Monkey - 1 oz .999 Silver Round,376913483071,"Jan 30, 2026",$97.59,$0.00,,,Fixed price,https://www.ebay.com/itm/376913483071,1
AUSTRALIA 2016 YEAR OF MONKEY COLORED PROOF SILVER by minted by PERTH MINT,376027356695,"Jan 30, 2026",$139.90,$4.99,,,Fixed price,https://www.ebay.com/itm/376027356695,1
2016 Australian 1/2 oz Year of the Monkey Lunar Silver Coin 50 Cents BU,326966618178,"Jan 29, 2026",$62.00,$0.00,,,Auction,https://www.ebay.com/itm/326966618178,1
2016 AUSTRALIA $1 DOLLAR LUNAR MONKEY 1 Oz. COLORIZED SILVER BULLION PERTH MINT,306711180476,"Jan 29, 2026",$135.61,$0.00,,,Fixed price,https://www.ebay.com/itm/306711180476,1
2016 1oz .999 Fine Silver Australian Lunar Monkey Lion Privy Coin#2,287095862778,"Jan 28, 2026",$116.50,$5.07,,,Auction,https://www.ebay.com/itm/287095862778,1
2016 Pamp Lunar Series Year of the Monkey 1 oz .999 Fine Silver in Assay Card,297978125470,"Jan 28, 2026",$175.00,$4.88,,,Fixed price,https://www.ebay.com/itm/297978125470,1
2016 Australia Lunar Year of the Monkey 1/2 oz Silver BU Coin,406621842680,"Jan 27, 2026",$47.00,$9.75,,,Auction,https://www.ebay.com/itm/406621842680,1
1/2 oz Silver Bar - 2016 Lunar Year of the Monkey 0.999 Fine,405358386866,"Jan 26, 2026",$62.99,$8.75,,,Fixed price,https://www.ebay.com/itm/405358386866,1
2016 AUSTRALIAN OPAL LUNAR MONKEY 1 oz SILVER W/COA & LIT DISPLAY BOX,356773633745,"Jan 25, 2026",$830.00,$47.02,,,Fixed price,https://www.ebay.com/itm/356773633745,1
2016 Australian 1/2 oz Silver Coin Year of The Monkey In Capsule,323803028198,"Jan 23, 2026",$47.75,$5.50,,,Fixed price,https://www.ebay.com/itm/323803028198,1
1/2 oz Silver Bar - 2016 Lunar Year of the Monkey 0.999 Sealed In Original,389501388199,"Jan 23, 2026",$55.00,$0.00,,,Fixed price,https://www.ebay.com/itm/389501388199,1
2016 1/2 oz 999 Silver Lunar Year of The Monkey BU Australian Perth Mint Capsule,287077200271,"Jan 22, 2026",$58.00,$5.20,,,Auction,https://www.ebay.com/itm/287077200271,1
Pamp Lunar Monkey Silver Bar 2016 - 1 oz 999 Fine Perfect Assay Card! C008705,287040725342,"Jan 19, 2026",$179.99,$7.95,,,Fixed price,https://www.ebay.com/itm/287040725342,1
2016P Australia $1 Lunar Year of The Monkey 1 oz .999 Fine Silver Colorized Coin,336387152380,"Jan 19, 2026",$113.99,$0.00,,,Auction,https://www.ebay.com/itm/336387152380,1
2016 APMEX Lunar Year of the Monkey 1 oz .999 Fine Silver Art Bar Sealed,336086234841,"Jan 19, 2026",$116.99,$0.00,,,Fixed price,https://www.ebay.com/itm/336086234841,1
,,"Jan 17, 2026",$180.00,$0.00,,,Fixed price,,1
,,"Jan 17, 2026",$128.50,$0.00,,,Auction,,1
,,"Jan 17, 2026",$94.00,$5.00,,,Auction,,1
,,"Jan 17, 2026",$47.02,$2.50,,,Auction,,1
,,"Jan 16, 2026",$105.00,$0.00,,,Fixed price,,1
,,"Jan 15, 2026",$46.00,$4.50,,,Auction,,1
,,"Jan 15, 2026",$44.40,$14.00,,,Fixed price,,20
,,"Jan 15, 2026",$250.00,$34.06,,,Fixed price,,1
,,"Jan 15, 2026",$115.00,$4.99,,,Fixed price,,1
,,"Jan 15, 2026",$64.99,$4.99,,,Fixed price,,1
,,"Jan 15, 2026",$109.95,$0.00,,,Fixed price,,1
,,"Jan 14, 2026",$95.00,$1.01,,,Auction,,1
,,"Jan 14, 2026",$120.00,$5.13,,,Fixed price,,1
,,"Jan 12, 2026",$89.95,$0.00,,,Fixed price,,1
,,"Jan 10, 2026",$47.00,$0.00,,,Auction,,1
,,"Jan 10, 2026",$45.00,$0.00,,,Fixed price,,1
,,"Jan 8, 2026",$299.74,$43.82,,,Fixed price,,1
,,"Jan 3, 2026",$112.50,$0.00,,,Auction,,1
,,"Jan 3, 2026",$43.00,$0.00,,,Auction,,1
,,"Dec 31, 2025",$167.10,$0.00,,,Fixed price,,1
,,"Dec 31, 2025",$103.99,$0.00,,,Fixed price,,1
,,"Dec 28, 2025",$82.00,$4.99,,,Auction,,1
,,"Dec 27, 2025",$82.00,$4.69,,,Auction,,1
,,"Dec 27, 2025",$38.00,$4.92,,,Auction,,1
,,"Dec 26, 2025",$74.52,$5.06,,,Fixed price,,6
,,"Dec 26, 2025",$144.91,$0.00,,,Fixed price,,11
