Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1963 US Mint Proof Set 90% Silver Coins in Original Government Cellophane,177941283350,"Mar 13, 2026",$45.00,$7.70,,,Auction,https://www.ebay.com/itm/177941283350
1963-P US Mint Proof Set Original Envelope Silver coins w/ Franklin half,177972864108,"Mar 18, 2026",$59.99,$0.00,,,Fixed price,https://www.ebay.com/itm/177972864108
"1961, 1962, 1963 & 1964 US Mint 90% SILVER U.S. PROOF COIN SETS! (OPEN)",188114763001,"Mar 6, 2026",$275.00,$5.89,,,Fixed price,https://www.ebay.com/itm/188114763001
5 1965 US Proof sets,188139490594,"Mar 16, 2026",$59.00,$11.35,,,Auction,https://www.ebay.com/itm/188139490594
1963 US Proof Set Original Cello/Papers Nice Coins,188142127609,"Mar 17, 2026",$51.06,$1.87,,,Auction,https://www.ebay.com/itm/188142127609
1964 US Proof Set Original Cello/Papers Nice Coins,188142131564,"Mar 17, 2026",$48.09,$4.99,,,Auction,https://www.ebay.com/itm/188142131564
1963 US Silver Proof Set Original Cello,188156450663,"Mar 20, 2026",$43.00,$4.69,,,Auction,https://www.ebay.com/itm/188156450663
Lot Of 2 •1963 & 1964-P US 5-Coin PROOF Set w/ OGP • Total 10 Coins! *Silver *,188169864379,"Apr 1, 2026",$85.00,$7.00,,,Auction,https://www.ebay.com/itm/188169864379
1963-P.C. US Proof Set OGP & COA / NO RESERVE,188201415201,"Mar 30, 2026",$40.00,$5.45,,,Auction,https://www.ebay.com/itm/188201415201
"1964 US Mint Proof Set 90% Silver, Opened & with a 1963 Envelope Kennedy Half",188229924403,"Mar 31, 2026",$48.00,$5.27,,,Fixed price,https://www.ebay.com/itm/188229924403
1963 Proof Set Silver Coins US Mint Coin Lot Original Envelope COA MQ,191641172006,"Mar 8, 2026",$75.00,$0.00,,,Fixed price,https://www.ebay.com/itm/191641172006
1963 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,198155114267,"Mar 9, 2026",$49.00,$5.39,,,Auction,https://www.ebay.com/itm/198155114267
1963 US Mint Proof Set 5 Coins 90% Silver Original Envelope & Cello Flat Pack,198155115792,"Mar 9, 2026",$53.00,$5.39,,,Auction,https://www.ebay.com/itm/198155115792
