Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"A Pair Of Morgan Silver Dollars, 1896 & 1897 Minted In Philadelphia.",187386880428,"Jan 15, 2026",$117.50,$3.90,,,Fixed price,https://www.ebay.com/itm/187386880428,2
,,"Jan 15, 2026",$89.95,$0.00,,,Fixed price,,5
,,"Jan 15, 2026",$117.50,$3.90,,,Fixed price,,2
VG/F 1896-O Morgan Silver Dollar (1 coin),365117522720,"Jan 12, 2026",$51.59,$0.00,,,Fixed price,https://www.ebay.com/itm/365117522720,9
,,"Jan 12, 2026",$65.00,$4.94,,,Fixed price,,1
,,"Jan 10, 2026",$70.00,$8.40,,,Fixed price,,1
,,"Jan 10, 2026",$47.00,$6.95,,,Fixed price,,1
,,"Jan 9, 2026",$185.00,$0.00,,,Fixed price,,1
,,"Jan 8, 2026",$72.95,$4.95,,,Fixed price,,1
,,"Jan 7, 2026",$55.00,$4.76,,,Fixed price,,1
,,"Jan 7, 2026",$223.50,$2.17,,,Auction,,1
,,"Jan 5, 2026",$75.00,$5.00,,,Fixed price,,1
BU/Unc 1896 (P) Morgan Silver Dollar (1 coin),363323530158,"Jan 2, 2026",$71.95,$0.00,,,Fixed price,https://www.ebay.com/itm/363323530158,2
,,"Jan 2, 2026",$59.99,$6.99,,,Fixed price,,1
,,"Jan 2, 2026",$73.00,$5.25,,,Fixed price,,1
,,"Jan 1, 2026",$215.00,$0.00,,,Fixed price,,1
XF 1896 (P) Morgan Silver Dollar (1 coin),365117530034,"Dec 31, 2025",$59.24,$0.00,,,Fixed price,https://www.ebay.com/itm/365117530034,80
,,"Dec 31, 2025",$49.49,$5.99,,,Fixed price,,1
,,"Dec 30, 2025",$55.00,$8.49,,,Fixed price,,1
,,"Dec 30, 2025",$45.00,$4.65,,,Fixed price,,1
,,"Dec 30, 2025",$89.00,$7.80,,,Fixed price,,1
,,"Dec 30, 2025",$132.50,$0.00,,,Auction,,1
AU+ 1896 (P) Morgan Silver Dollar (1 coin),127139096199,"Dec 29, 2025",$63.36,$0.00,,,Fixed price,https://www.ebay.com/itm/127139096199,8
,,"Dec 28, 2025",$75.00,$0.00,,,Fixed price,,2
,,"Dec 28, 2025",$55.00,$5.00,,,Fixed price,,1
,,"Dec 28, 2025",$50.00,$4.65,,,Fixed price,,1
,,"Dec 28, 2025",$59.00,$4.87,,,Fixed price,,1
,,"Dec 27, 2025",$54.00,$1.80,,,Fixed price,,1
,,"Dec 27, 2025",$58.00,$4.65,,,Fixed price,,1
,,"Dec 27, 2025",$50.50,$4.95,,,Auction,,1
,,"Dec 26, 2025",$45.00,$8.49,,,Fixed price,,1
,,"Dec 26, 2025",$55.99,$0.00,,,Fixed price,,1
,,"Dec 26, 2025",$59.00,$0.00,,,Fixed price,,1
,,"Dec 25, 2025",$47.50,$4.65,,,Fixed price,,1
,,"Dec 25, 2025",$45.00,$5.25,,,Fixed price,,1
,,"Dec 24, 2025",$50.00,$10.00,,,Fixed price,,1
,,"Dec 24, 2025",$350.00,$6.99,,,Auction,,1
,,"Dec 24, 2025",$80.00,$5.25,,,Fixed price,,1
,,"Dec 22, 2025",$48.00,$1.99,,,Fixed price,,1
,,"Dec 22, 2025",$64.00,$2.31,,,Auction,,1
,,"Dec 21, 2025",$40.00,$4.87,,,Auction,,1
,,"Dec 21, 2025",$60.00,$5.25,,,Auction,,1
,,"Dec 21, 2025",$70.00,$4.99,,,Auction,,1
,,"Dec 20, 2025",$65.00,$1.04,,,Auction,,1
,,"Dec 20, 2025",$52.95,$5.25,,,Fixed price,,1
,,"Dec 19, 2025",$40.00,$4.99,,,Fixed price,,1
,,"Dec 19, 2025",$65.00,$5.65,,,Auction,,1
,,"Dec 19, 2025",$75.00,$5.25,,,Fixed price,,1
,,"Dec 18, 2025","$1,279.99",$14.95,,,Fixed price,,1
,,"Dec 18, 2025",$53.00,$5.95,,,Auction,,1
,,"Dec 17, 2025",$85.00,$5.95,,,Fixed price,,1
,,"Dec 16, 2025",$54.95,$4.95,,,Fixed price,,1
,,"Dec 15, 2025",$56.00,$5.00,,,Auction,,1
,,"Dec 14, 2025",$66.29,$10.95,,,Fixed price,,4
,,"Dec 14, 2025",$73.22,$4.76,,,Auction,,1
,,"Dec 14, 2025",$43.00,$4.00,,,Auction,,1
,,"Dec 13, 2025",$49.00,$7.50,,,Fixed price,,1
,,"Dec 13, 2025",$80.00,$5.25,,,Fixed price,,1
,,"Dec 12, 2025",$40.00,$5.15,,,Fixed price,,1
,,"Dec 11, 2025",$46.95,$4.95,,,Auction,,1
,,"Dec 10, 2025",$150.00,$5.16,,,Auction,,1
,,"Dec 9, 2025",$72.95,$5.25,,,Fixed price,,1
,,"Dec 9, 2025",$125.00,$0.00,,,Fixed price,,1
,,"Dec 8, 2025",$79.00,$5.00,,,Fixed price,,1
1896 Morgan Silver Dollar MS64 PCGS Blue Label,365095193749,"Dec 7, 2025",$94.95,$0.00,,,Fixed price,https://www.ebay.com/itm/365095193749,2
,,"Dec 7, 2025","$3,000.00",$0.00,,,Fixed price,,1
,,"Dec 7, 2025",$50.00,$4.00,,,Auction,,1
,,"Dec 6, 2025",$51.00,$3.50,,,Fixed price,,1
,,"Dec 5, 2025",$160.00,$5.95,,,Fixed price,,1
,,"Dec 5, 2025","$2,136.11",$15.45,,,Auction,,1
,,"Dec 5, 2025",$62.00,$0.00,,,Auction,,1
,,"Dec 5, 2025",$38.99,$5.00,,,Auction,,1
,,"Dec 4, 2025",$130.00,$0.00,,,Fixed price,,1
,,"Dec 3, 2025",$43.99,$3.95,,,Auction,,1
,,"Dec 2, 2025",$42.00,$4.87,,,Fixed price,,1
,,"Nov 29, 2025",$117.50,$4.91,,,Auction,,1
,,"Nov 29, 2025",$149.50,$5.64,,,Auction,,1
,,"Nov 29, 2025",$73.00,$5.25,,,Fixed price,,1
,,"Nov 28, 2025",$115.00,$0.00,,,Fixed price,,1
,,"Nov 28, 2025",$45.11,$4.97,,,Auction,,1
,,"Nov 27, 2025",$230.50,$6.37,,,Auction,,1
,,"Nov 27, 2025",$30.00,$5.00,,,Auction,,1
,,"Nov 24, 2025",$41.50,$7.49,,,Auction,,1
,,"Nov 22, 2025",$80.00,$0.00,,,Auction,,1
,,"Nov 22, 2025",$120.00,$4.95,,,Auction,,1
,,"Nov 20, 2025",$78.00,$5.25,,,Fixed price,,1
,,"Nov 20, 2025",$89.00,$4.50,,,Fixed price,,1
,,"Nov 20, 2025",$44.00,$3.99,,,Fixed price,,1
,,"Nov 20, 2025",$170.00,$0.00,,,Auction,,1
,,"Nov 18, 2025",$204.50,$0.00,,,Auction,,1
,,"Nov 17, 2025",$99.99,$7.75,,,Fixed price,,1
1896-P Morgan Silver Dollar PCGS MS65 Blazing White Gem Nice Strike - STOCK,376119910407,"Nov 15, 2025",$222.00,$0.00,,,Fixed price,https://www.ebay.com/itm/376119910407,2
,,"Nov 14, 2025",$63.50,$0.95,,,Auction,,1
,,"Nov 13, 2025",$150.00,$9.25,,,Fixed price,,1
,,"Nov 12, 2025",$85.00,$0.00,,,Fixed price,,1
,,"Nov 11, 2025",$100.00,$4.91,,,Auction,,1
,,"Nov 9, 2025",$31.99,$5.00,,,Fixed price,,2
1896 Morgan Silver Dollar MS64 ICG,127361235118,"Nov 8, 2025",$87.48,$0.00,,,Fixed price,https://www.ebay.com/itm/127361235118,2
,,"Nov 8, 2025",$34.16,$5.95,,,Auction,,1
,,"Nov 8, 2025",$58.55,$2.09,,,Auction,,1
,,"Nov 8, 2025","$6,450.00",$76.37,,,Fixed price,,1
,,"Nov 7, 2025",$121.27,$5.37,,,Fixed price,,1
,,"Nov 7, 2025",$34.99,$1.78,,,Auction,,1
,,"Nov 7, 2025",$176.50,$8.00,,,Auction,,1
,,"Nov 7, 2025",$37.00,$4.00,,,Auction,,1
,,"Nov 7, 2025",$49.95,$0.00,,,Fixed price,,1
,,"Nov 6, 2025",$110.00,$4.95,,,Fixed price,,1
,,"Nov 5, 2025",$38.67,$0.00,,,Auction,,1
,,"Nov 3, 2025",$43.00,$2.88,,,Auction,,1
,,"Nov 1, 2025",$66.00,$6.50,,,Auction,,1
,,"Oct 31, 2025",$60.00,$4.95,,,Auction,,1
,,"Oct 28, 2025","$4,150.50",$10.99,,,Auction,,1
,,"Oct 28, 2025",$87.00,$6.50,,,Auction,,1
,,"Oct 27, 2025",$250.38,$4.82,,,Auction,,1
,,"Oct 25, 2025",$54.14,$4.95,,,Fixed price,,1
,,"Oct 25, 2025",$54.00,$4.90,,,Auction,,1
,,"Oct 22, 2025",$250.00,$8.80,,,Fixed price,,1
,,"Oct 21, 2025",$51.00,$1.05,,,Auction,,1
,,"Oct 19, 2025",$9.99,$2.00,,,Fixed price,,3
,,"Oct 19, 2025",$309.99,$6.95,,,Fixed price,,1
,,"Oct 19, 2025",$73.00,$8.10,,,Auction,,1
,,"Oct 18, 2025",$44.00,$4.76,,,Fixed price,,2
,,"Oct 17, 2025",$52.00,$4.54,,,Fixed price,,1
,,"Oct 15, 2025",$49.00,$4.76,,,Fixed price,,1
