Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
2 Mexican Libertad 1 oz Silver Coins 2014 .999 Fineness Uncertified,267541330072,"Jan 18, 2026",$213.61,$5.20,,,Auction,https://www.ebay.com/itm/267541330072,1
2014 Mo 1/10 oz Mexican Silver Libertad - Silver .999,267585362524,"Feb 25, 2026",$25.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267585362524,1
2014 Mo 1/10 oz Mexican Silver Libertad - Silver .999,267591074510,"Mar 2, 2026",$28.95,$0.00,,,Fixed price,https://www.ebay.com/itm/267591074510,1
2014 Mexico 1 oz Silver Libertad Proof (In Capsule) .999 1 Troy ounces,267607751923,"Mar 15, 2026",$189.00,$5.52,,,Fixed price,https://www.ebay.com/itm/267607751923,1
2014 Proof Mexico Libertad 1/2 Onza .999 Silver Coin Mint Capsule,267623414635,"Apr 3, 2026",$80.00,$5.00,,,Auction,https://www.ebay.com/itm/267623414635,1
,,"Oct 16, 2025",$65.66,$5.20,,,Auction,,1
,,"Oct 15, 2025",$64.00,$0.00,,,Auction,,1
,,"Nov 20, 2025",$309.00,$0.00,,,Fixed price,,1
,,"Dec 4, 2025",$349.00,$0.00,,,Fixed price,,1
,,"Dec 10, 2025",$59.00,$3.74,,,Auction,,1
,,"Dec 7, 2025",$359.00,$0.00,,,Fixed price,,1
,,"Dec 14, 2025",$165.00,$0.00,,,Fixed price,,1
2014 libertad 1 oz .999 Silver Mexico 1A,277672761745,"Jan 25, 2026",$129.00,$5.07,,,Auction,https://www.ebay.com/itm/277672761745,1
,,"Nov 8, 2025",$400.00,$4.99,,,Fixed price,,1
2014 Mexico Silver Libertad - 1 Onza - Mexican .999 1 oz Silver Coin In Capsule,287158640214,"Mar 1, 2026",$117.50,$9.06,,,Auction,https://www.ebay.com/itm/287158640214,1
2014 Mo Mexico 1 Ounce Fine Silver Libertad Onza 99.9% Fine 1oz 1 oz Pure,287214036779,"Mar 29, 2026",$99.99,$7.00,,,Fixed price,https://www.ebay.com/itm/287214036779,1
2014 Proof Mexico Libertad 1/2 Onza .999 Silver Coin Mint Capsule,287230065856,"Mar 30, 2026",$79.55,$10.46,,,Auction,https://www.ebay.com/itm/287230065856,1
,,"Dec 19, 2025",$149.99,$5.00,,,Fixed price,,1
,,"Nov 2, 2025",$210.00,$18.57,,,Auction,,1
2014-Mo Mexico 1 oz Silver Libertad PCGS MS 66 Gold Shield.. Low Mintage...,297751717442,"Feb 9, 2026",$179.00,$4.85,,,Fixed price,https://www.ebay.com/itm/297751717442,1
,,"Nov 24, 2025",$61.00,$5.50,,,Auction,,1
,,"Dec 19, 2025",$22.50,$4.95,,,Auction,,1
,,"Jan 11, 2026",$89.99,$8.10,,,Fixed price,,1
(20x) 2014 Mexico 1 oz 0.999 Silver Libertad Coin BU / Uncirculated Roll,298000627082,"Feb 9, 2026","$2,295.00",$0.00,,,Fixed price,https://www.ebay.com/itm/298000627082,1
2014 Mexico Libertad 1/4 Onza .999 Silver Coin ‼️LOWER MINTAGE FRACTIONAL‼️,298033442648,"Feb 17, 2026",$42.00,$5.20,,,Fixed price,https://www.ebay.com/itm/298033442648,1
2014 Mo NGC MS 70 MEXICO 1 oz Silver Libertad Onza,298058994547,"Feb 23, 2026",$269.99,$0.00,,,Fixed price,https://www.ebay.com/itm/298058994547,1
2014 Mexican Mexico Libertad Onza 1 oz .999 Fine Silver Better Date Low Mintage,298188085412,"Apr 7, 2026",$89.95,$5.95,,,Auction,https://www.ebay.com/itm/298188085412,1
,,"Dec 28, 2025",$99.00,$7.90,,,Fixed price,,1
,,"Oct 20, 2025",$58.00,$0.99,,,Auction,,1
,,"Nov 22, 2025",$35.00,$4.00,,,Auction,,1
,,"Dec 3, 2025","$1,800.00",$8.53,,,Fixed price,,1
,,"Dec 4, 2025","$1,775.00",$8.53,,,Fixed price,,1
,,"Dec 27, 2025",$47.00,$4.00,,,Auction,,1
,,"Jan 4, 2026",$93.00,$8.40,,,Auction,,1
2014 Mexico 1 oz Silver Libertad Coin,306787126116,"Mar 2, 2026",$110.00,$6.75,,,Auction,https://www.ebay.com/itm/306787126116,1
1/2 troy ounce 2014 Mexican Silver Libertad .999 pure silver. attractive,306808777079,"Mar 14, 2026",$83.00,$5.00,,,Auction,https://www.ebay.com/itm/306808777079,1
🇲🇽2014 Mexico🌈TONER Libertad 1 ONZA PLATA PURA 1oz .999 Silver in Capsule,306810854989,"Mar 21, 2026",$169.00,$0.00,,,Fixed price,https://www.ebay.com/itm/306810854989,1
2014 Mexico 1 oz Silver Libertad Proof (In Capsule) .999 1 Troy ounces,306811035607,"Mar 15, 2026",$202.50,$8.10,,,Auction,https://www.ebay.com/itm/306811035607,1
2014 Mexico 1 oz Silver Libertad GEM,306820028165,"Mar 15, 2026",$80.00,$7.70,,,Fixed price,https://www.ebay.com/itm/306820028165,1
,,"Nov 7, 2025",$259.00,$5.09,,,Fixed price,,1
,,"Nov 30, 2025",$29.95,$0.50,,,Fixed price,,1
,,"Dec 28, 2025",$99.95,$4.60,,,Fixed price,,1
,,"Dec 20, 2025",$39.95,$4.60,,,Fixed price,,1
,,"Dec 19, 2025",$77.00,$5.99,,,Auction,,1
2014-Mo Mexico Silver Onza 1 oz PCGS MS69. Libertad Mexican Silver!,317801893814,"Jan 31, 2026",$140.00,$5.45,,,Fixed price,https://www.ebay.com/itm/317801893814,1
2014 Mo Mexico Libertad Onza 1 oz .999 Silver - NGC MS 69 - SKU-Q3315,317844353464,"Feb 12, 2026",$165.00,$5.50,,,Auction,https://www.ebay.com/itm/317844353464,1
