Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL,Quantity Sold
,,"Nov 9, 2025","$2,100.00",$0.00,,,Fixed price,
1 oz Silver Mexico Libertad 1998 PCGS MS69 KEY DATE TOP Express Shipping,365932328867,"Nov 1, 2025","$3,000.00",$35.00,,,Fixed price,https://www.ebay.com/itm/365932328867
,,"Oct 29, 2025","$1,400.00",$4.95,,,Fixed price,
,,"Oct 25, 2025","$1,050.00",$35.20,,,Fixed price,
,,"Oct 23, 2025","$1,950.00",$0.00,,,Fixed price,
,,"Oct 22, 2025",$294.95,$0.00,,,Fixed price,
,,"Oct 19, 2025","$2,280.00",$0.00,,,Auction,
,,"Oct 17, 2025","$1,500.00",$24.99,,,Auction,
,,"Oct 16, 2025","$7,850.00",$12.80,,,Auction,
,,"Oct 14, 2025","$1,400.00",$0.00,,,Fixed price,
,,"Oct 11, 2025","$1,298.00",$0.00,,,Auction,
