Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
A0530- 1993-94 Topps Premier Gold Hk Card #s 1-250 -You Pick- 15+ FREE US SHIP,235864757490,"Apr 1, 2026",$0.92,$0.10,,,Fixed price,https://www.ebay.com/itm/235864757490
A8169- 1993-94 PowerPlay Hk Cards 201-400 +Rookies -You Pick- 15+ FREE US SHIP,334169140937,"Mar 31, 2026",$0.71,$0.98,,,Fixed price,https://www.ebay.com/itm/334169140937
A6822- 1993 Stadium Club BB #s 600-750 +Inserts -You Pick- 15+ FREE US SHIP,334456567497,"Mar 31, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/334456567497
1993 US Proof Set in OGP,144659405769,"Mar 31, 2026",$9.99,$0.00,,,Fixed price,https://www.ebay.com/itm/144659405769
B7143- 1993 Leaf Baseball Card #s 1-249 +Rookies -You Pick- 15+ FREE US SHIP,257044313750,"Mar 31, 2026",$0.92,$0.40,,,Fixed price,https://www.ebay.com/itm/257044313750
B2851- 1993 Classic Four Sport Card #s 1-250 -You Pick- 15+ FREE US SHIP,234880693475,"Mar 29, 2026",$0.87,$0.43,,,Fixed price,https://www.ebay.com/itm/234880693475
A5914- 1993-94 Star Basketball Card #s 1-100 -You Pick- 15+ FREE US SHIP,256996630922,"Mar 29, 2026",$0.82,$0.00,,,Fixed price,https://www.ebay.com/itm/256996630922
B7143- 1993 Leaf Baseball Card #s 250-440 +Inserts -You Pick- 15+ FREE US SHIP,336100512466,"Mar 29, 2026",$0.99,$0.24,,,Fixed price,https://www.ebay.com/itm/336100512466
A6799- 1993 Classic Basketball #s 1-110 +Inserts -You Pick- 15+ FREE US SHIP,334848705564,"Mar 29, 2026",$0.80,$0.00,,,Fixed price,https://www.ebay.com/itm/334848705564
B3144- 1993 Fleer/ProCards Minors BB Cards Group1 -You Pick- 15+ FREE US SHIP,334813351578,"Mar 28, 2026",$1.26,$0.98,,,Fixed price,https://www.ebay.com/itm/334813351578
B5755- 1993 Classic Four Sport McDonald's #s 1-35 -You Pick- 15+ FREE US SHIP,256678611317,"Mar 28, 2026",$0.96,$0.00,,,Fixed price,https://www.ebay.com/itm/256678611317
A1235- 1993-1994 Conlon TSN Baseball Cards 751-1000 -You Pick- 15+ FREE US SHIP,235913982153,"Mar 28, 2026",$0.94,$0.26,,,Fixed price,https://www.ebay.com/itm/235913982153
B2067- 1993 Fleer Baseball Cards 501-720 +Inserts -You Pick- 15+ FREE US SHIP,235670769717,"Mar 27, 2026",$0.97,$0.20,,,Fixed price,https://www.ebay.com/itm/235670769717
B5522- 1993 GameDay Football Cards 251-480 +Rookies -You Pick- 15+ FREE US SHIP,335562978642,"Mar 26, 2026",$0.86,$0.00,,,Fixed price,https://www.ebay.com/itm/335562978642
B5522- 1993 GameDay Football Cards 1-250 +Rookies -You Pick- 15+ FREE US SHIP,335562965568,"Mar 26, 2026",$0.85,$0.00,,,Fixed price,https://www.ebay.com/itm/335562965568
A5996- 1993-94 Finest Basketball #s 1-220 +Inserts -You Pick- 15+ FREE US SHIP,235016778804,"Mar 26, 2026",$0.95,$0.00,,,Fixed price,https://www.ebay.com/itm/235016778804
A2548- 1993-94 Fleer Bk Card #s 251-400 +Inserts -You Pick- 15+ FREE US SHIP,235925186266,"Mar 25, 2026",$0.83,$0.10,,,Fixed price,https://www.ebay.com/itm/235925186266
A0530- 1993-94 Topps Premier Hk #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,235525284826,"Mar 25, 2026",$0.84,$0.98,,,Fixed price,https://www.ebay.com/itm/235525284826
B5386- 1993 Wild Card Superchrome FB Cards 1-260 -You Pick- 15+ FREE US SHIP,235670910768,"Mar 24, 2026",$0.91,$0.30,,,Fixed price,https://www.ebay.com/itm/235670910768
A2131- 1993 Fleer Football Card #s 1-265 +Rookies -You Pick- 15+ FREE US SHIP,334368122178,"Mar 19, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/334368122178
B2941- 1993 Upper Deck FB Cards 251-500 +Rookies -You Pick- 15+ FREE US SHIP,335108318553,"Mar 19, 2026",$0.69,$0.00,,,Fixed price,https://www.ebay.com/itm/335108318553
A0118- 1993 Bowman Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,235068571138,"Mar 18, 2026",$0.72,$0.00,,,Fixed price,https://www.ebay.com/itm/235068571138
A2126- 1993 Stadium Club FB Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,234587252138,"Mar 17, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/234587252138
B2508- 1993-94 Pinnacle Hk Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,334659591854,"Mar 14, 2026",$0.77,$0.10,,,Fixed price,https://www.ebay.com/itm/334659591854
A4642- 1993 Skybox Impact FB Cards 1-250 +Rookies -You Pick- 15+ FREE US SHIP,334491433324,"Mar 12, 2026",$0.75,$0.00,,,Fixed price,https://www.ebay.com/itm/334491433324
A0633- 1993 Action Packed FB Cards 1-222 +Rookies -You Pick- 15+ FREE US SHIP,236264794826,"Mar 12, 2026",$0.99,$0.24,,,Fixed price,https://www.ebay.com/itm/236264794826
A2040- 1993 Topps Football Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,235132020805,"Mar 12, 2026",$0.71,$0.10,,,Fixed price,https://www.ebay.com/itm/235132020805
B5642- 1993-94 Stadium Club Bk #s 1-200 +Rookies -You Pick- 15+ FREE US SHIP,335592053706,"Mar 9, 2026",$0.76,$0.00,,,Fixed price,https://www.ebay.com/itm/335592053706
