Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL,Quantity Sold
5 LOWEST PRICE UNSEARCHED Kennedy Half Dollar Roll 100 Coin Lot. $50 Face Value,205138236434,"Apr 9, 2026",$67.24,$16.13,,,Fixed price,https://www.ebay.com/itm/205138236434
Item ID 147176765879,147176765879,"Apr 9, 2026",$7.16,$3.99,,,Fixed price,https://www.ebay.com/itm/147176765879
$10 Kennedy Half Dollar Unsearched Loomis Bank Rolls 20 Coin Roll,277402172483,"Apr 9, 2026",$18.71,$0.00,,,Fixed price,https://www.ebay.com/itm/277402172483
"1776-2026 D Liberty Semiquincentennial Half Dollar, UNCIRCULATED, Ready to Ship",298156939949,"Apr 9, 2026",$3.43,$0.00,,,Fixed price,https://www.ebay.com/itm/298156939949
2024 P&D Kennedy Half Dollar 2 Coin Set Uncirculated,326070440993,"Apr 9, 2026",$3.37,$0.00,,,Fixed price,https://www.ebay.com/itm/326070440993
1982 D Kennedy Half Dollar Coin - circulated,145588461219,"Apr 9, 2026",$2.91,$0.00,,,Fixed price,https://www.ebay.com/itm/145588461219
2025 P Kennedy Half Dollar Uncirculated Original Bank Wrapped Roll - 20 Coins,236621945830,"Apr 9, 2026",$21.20,$13.27,,,Fixed price,https://www.ebay.com/itm/236621945830
2013-S Clad Proof Kennedy Half Dollar Early Releases NGC PF70 UCAM,178028406593,"Apr 9, 2026",$26.00,$2.00,,,Auction,https://www.ebay.com/itm/178028406593,1
5 Square Coin Tubes For US Half Dollar Kennedy Liberty 1/2 $ 32.10mm Archival,112971760462,"Apr 8, 2026",$9.19,$3.00,,,Fixed price,https://www.ebay.com/itm/112971760462
*PRESALE* 2026 P+D Enduring Liberty Half Dollar (2 Coins),257386796169,"Apr 8, 2026",$6.06,$0.00,,,Fixed price,https://www.ebay.com/itm/257386796169
2025 P D Kennedy Half Dollar 2 Coin Set Uncirculated US Mint ⭐READY 2 SHIP⭐,326479872765,"Apr 7, 2026",$4.41,$1.29,,,Fixed price,https://www.ebay.com/itm/326479872765
(2 Coins) 1776-2026 P&D SemiQ Half Dollars 50 Cent HQ from BU Rolls PRESALE,177844346399,"Apr 7, 2026",$6.85,$7.11,,,Fixed price,https://www.ebay.com/itm/177844346399
1987-S Kennedy Half Dollar CLAD Proof *4428,137185067707,"Apr 7, 2026",$3.95,$0.00,,,Auction,https://www.ebay.com/itm/137185067707,1
2024 P D Kennedy JFK Half Dollars -TWO (2) COINS SET - 50 cents,256493659398,"Apr 6, 2026",$4.16,$3.15,,,Fixed price,https://www.ebay.com/itm/256493659398
"5 Rolls of Kennedy Half Dollars - Sealed Rolls, Never Opened, OBW 🇺🇸🇺🇸🇺🇸++",227177627797,"Apr 6, 2026",$94.33,$14.34,,,Fixed price,https://www.ebay.com/itm/227177627797
2025 P&D KENNEDY HALF DOLLARS SET CLAD UNCIRCULATED,197143275056,"Apr 5, 2026",$4.16,$3.80,,,Fixed price,https://www.ebay.com/itm/197143275056
"1776-2026 D Liberty Semiquincentennial Half Dollar, UNCIRCULATED, ON HAND",157677843954,"Apr 5, 2026",$3.82,$0.00,,,Fixed price,https://www.ebay.com/itm/157677843954
Item ID 306702671414,306702671414,"Apr 4, 2026",$6.48,$1.47,,,Fixed price,https://www.ebay.com/itm/306702671414
2024 P&D Kennedy Half Dollar 2 Coin Set Uncirculated US Mint,145593998450,"Apr 2, 2026",$3.94,$23.05,,,Fixed price,https://www.ebay.com/itm/145593998450
1989 S Kennedy Half Dollar 50c CLAD PROOF Coin - ME5186,336494967643,"Apr 1, 2026",$0.99,$5.99,,,Auction,https://www.ebay.com/itm/336494967643,1
(1 Coin) 1776-2026 P SemiQ Half Dollar 50 Cent HQ BU from Rolls/Mint Bag PRESALE,177844324326,"Mar 31, 2026",$3.66,$7.59,,,Fixed price,https://www.ebay.com/itm/177844324326
1971-S Kennedy Half Dollar CLAD Proof *7782,366298831296,"Mar 30, 2026",$3.95,$0.00,,,Auction,https://www.ebay.com/itm/366298831296,1
2022 P&D Kennedy Half Dollar Uncirculated 2 Coins Philadelphia & Denver 50c,255532379712,"Mar 29, 2026",$3.50,$11.82,,,Fixed price,https://www.ebay.com/itm/255532379712
1974-S Kennedy Half Dollar CLAD Proof *8396,137152520604,"Mar 27, 2026",$3.95,$0.00,,,Auction,https://www.ebay.com/itm/137152520604,1
"LOWEST PRICE for One (1) Kennedy Half Dollar Roll UNOPENED, UNSEARCHED",277667313482,"Mar 26, 2026",$18.21,$0.00,,,Fixed price,https://www.ebay.com/itm/277667313482
"2006-P&D Kennedy Half Dollars, Clad UNC, ""Satin"" Finish, *NIFC. !! LOW SHIP !!",327053889684,"Mar 24, 2026",$3.81,$0.99,,,Auction,https://www.ebay.com/itm/327053889684,1
1776-1976 Kennedy Bicentennial Half Dollar Circulated Free Shipping!,167841495259,"Mar 12, 2026",$1.67,$0.00,,,Fixed price,https://www.ebay.com/itm/167841495259
Item ID 376976270504,376976270504,"Mar 10, 2026",$35.85,$0.00,,,Fixed price,https://www.ebay.com/itm/376976270504
1776 - 2026 P 50C Half Dollar Roll Semiquincentennial Uncirculated,267564127518,"Mar 3, 2026",$70.80,$0.00,,,Fixed price,https://www.ebay.com/itm/267564127518
(1 Coin) 1776-2026 D SemiQ Half Dollar 50 Cent HQ BU from Rolls - NOW IN STOCK,177844341482,"Feb 27, 2026",$3.50,$0.00,,,Fixed price,https://www.ebay.com/itm/177844341482
,,"Feb 23, 2026",$6.97,$3.95,,,Fixed price,
,,"Feb 23, 2026",$5.92,$0.00,,,Fixed price,
2026 Semiquincentenial Half Dollar Sealed Roll (20 Coins) Uncirculated,358210301144,"Feb 22, 2026",$29.21,$6.49,,,Fixed price,https://www.ebay.com/itm/358210301144
2026 Semiquincentenial Half Dollar Sealed Roll (20 Coins) ON HAND Send offers,206038480254,"Feb 20, 2026",$33.60,$16.66,,,Fixed price,https://www.ebay.com/itm/206038480254
[Removed] Item 336352841316,336352841316,"Feb 20, 2026",$7.10,$11.92,,,Fixed price,
2026-P & D Half Dollar (2) coins set PRESALE Spring 2026! May & March 2026,187989380829,"Feb 16, 2026",$6.06,$13.27,,,Fixed price,https://www.ebay.com/itm/187989380829
U.S. Legendary Generals John J. Pershing Colorized Clad Kennedy Half Dollar,403893568657,"Feb 15, 2026",$7.99,$3.99,,,Fixed price,https://www.ebay.com/itm/403893568657,1
U.S. Legendary Generals Andrew Jackson Colorized Clad Kennedy Half Dollar,403893571689,"Feb 15, 2026",$7.99,$3.99,,,Fixed price,https://www.ebay.com/itm/403893571689,1
,,"Feb 15, 2026",$7.99,$3.99,,,Fixed price,,1
"2026 SEMIQUINCENTENIAL HALF DOLLAR P OR D ""1"" COIN PRESALE",326926603832,"Feb 7, 2026",$3.26,$17.10,,,Fixed price,https://www.ebay.com/itm/326926603832
2026 SEMIQUINCENTENIAL HALF DOLLAR P&D SET PRESALE,326926602185,"Feb 4, 2026",$5.88,$0.00,,,Fixed price,https://www.ebay.com/itm/326926602185
[Removed] Item 306692001239,306692001239,"Feb 2, 2026",$6.01,$4.84,,,Fixed price,
LOWEST PRICE Kennedy Half Dollar Rolls Unopened Unsearched Guaranteed!!!,156430095271,"Jan 30, 2026",$9.90,$19.63,,,Fixed price,https://www.ebay.com/itm/156430095271
[Removed] Item 358054197433,358054197433,"Jan 30, 2026",$6.49,$1.32,,,Fixed price,
[Removed] Item 326946082292,326946082292,"Jan 29, 2026",$5.93,$18.12,,,Fixed price,
1987 P D Kennedy Half Dollar In Mint Cello VERY LOW MINTAGE (2 Coins),226193696361,"Jan 21, 2026",$6.23,$0.00,,,Fixed price,https://www.ebay.com/itm/226193696361
,,"Jan 13, 2026",$6.99,$3.99,,,Fixed price,,1
,,"Jan 13, 2026",$7.99,$0.00,,,Fixed price,,1
,,"Jan 7, 2026",$3.59,$16.09,,,Fixed price,
2025 P&D Kennedy Half Dollar 2 Coin Set Uncirculated US Mint,146312304296,"Jan 2, 2026",$4.30,$0.00,,,Fixed price,https://www.ebay.com/itm/146312304296
