Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
B2608- 1991 Donruss Baseball Cards 249-497 +Rookies -You Pick- 15+ FREE US SHIP,234832360112,"Mar 30, 2026",$0.80,$0.10,,,Fixed price,https://www.ebay.com/itm/234832360112
A4629- 1990-91 Florida State Collegiate Collection -You Pick- 15+ FREE US SHIP,236105402271,"Mar 30, 2026",$2.12,$0.63,,,Fixed price,https://www.ebay.com/itm/236105402271
B2608- 1991 Donruss Baseball Card #s 1-248 +Rookies -You Pick- 15+ FREE US SHIP,234832360116,"Mar 30, 2026",$0.79,$0.10,,,Fixed price,https://www.ebay.com/itm/234832360116
B1440- 1991 Oklahoma State Collegiate Collection -You Pick- 15+ FREE US SHIP,335713086613,"Mar 30, 2026",$1.51,$1.12,,,Fixed price,https://www.ebay.com/itm/335713086613
A1195- 1991 Topps Archives 1953 BB Card #s 1-200 -You Pick- 15+ FREE US SHIP,234215686348,"Mar 30, 2026",$0.90,$0.54,,,Fixed price,https://www.ebay.com/itm/234215686348
B3208- 1991 Impel WCW Wrestling Cards #s 1-162 -You Pick- 15+ FREE US SHIP,334838002851,"Mar 29, 2026",$1.03,$0.00,,,Fixed price,https://www.ebay.com/itm/334838002851
B0686- 1992 Front Row Dream Picks Bk 1-100 +Inserts -You Pick- 15+ FREE US SHIP,234899771213,"Mar 29, 2026",$0.85,$0.00,,,Fixed price,https://www.ebay.com/itm/234899771213
B3844- 1991 Pro Set Football Cards 725-811 +Rookies -You Pick- 15+ FREE US SHIP,235252908934,"Mar 29, 2026",$0.72,$1.09,,,Fixed price,https://www.ebay.com/itm/235252908934
B2650- 1991 Upper Deck BB Card #s 254-503 +Rookies -You Pick- 15+ FREE US SHIP,334708473353,"Mar 29, 2026",$0.73,$0.00,,,Fixed price,https://www.ebay.com/itm/334708473353
B6981- 1991-92 Upper Deck International Italian -You Pick- 15+ FREE US SHIP,336057627534,"Mar 28, 2026",$4.88,$0.20,,,Fixed price,https://www.ebay.com/itm/336057627534
B3142- 1991 ProCards Minor League BB Cards Group4 -You Pick- 15+ FREE US SHIP,234954607983,"Mar 26, 2026",$1.32,$0.00,,,Fixed price,https://www.ebay.com/itm/234954607983
A2550- 1991-92 Fleer BK Card #s 251-400 + Inserts -You Pick- 15+ FREE US SHIP,234612039954,"Mar 26, 2026",$0.96,$0.35,,,Fixed price,https://www.ebay.com/itm/234612039954
A9022- 1991-92 Score Italian Soccer Cards 251-440 -You Pick- 15+ FREE US SHIP,334148239108,"Mar 26, 2026",$1.14,$0.22,,,Fixed price,https://www.ebay.com/itm/334148239108
A4205- 1991 NetPro Legends Tennis #s 1-49 +Rookies -You Pick- 15+ FREE US SHIP,236404278221,"Mar 25, 2026",$2.37,$0.50,,,Fixed price,https://www.ebay.com/itm/236404278221
A2628- 1991 Pacific Football #s 240-495 +Rookies -You Pick- 15+ FREE US SHIP,334307711496,"Mar 23, 2026",$0.77,$0.00,,,Fixed price,https://www.ebay.com/itm/334307711496
A6827- 1991 Leaf Baseball Card #s 401-528 +Inserts -You Pick- 15+ FREE US SHIP,334966768997,"Mar 23, 2026",$0.99,$0.43,,,Fixed price,https://www.ebay.com/itm/334966768997
1000000's STAMPS COLLECTION-Lot of 100+ALBUMS-GLASSINES-MINT-SET-Used-UNSEARCHED,147175969327,"Mar 22, 2026",$20.00,$3.43,,,Fixed price,https://www.ebay.com/itm/147175969327
A7198- 1991 Orioles Crown Baseball Cards 251-501 -You Pick- 15+ FREE US SHIP,236696205782,"Mar 19, 2026",$0.97,$0.69,,,Fixed price,https://www.ebay.com/itm/236696205782
1991 Impel US Olympic Hall Of Fame You Pick Complete Your Set,156772549792,"Mar 18, 2026",$1.53,$0.00,,,Fixed price,https://www.ebay.com/itm/156772549792
1991-S US Mint Proof Set 5 Coin Set OGP COA Original Government Packaging,145592198982,"Mar 18, 2026",$12.58,$0.00,,,Fixed price,https://www.ebay.com/itm/145592198982
A6827- 1991 Leaf Baseball Card #s 201-400 +Rookies -You Pick- 15+ FREE US SHIP,334339817133,"Mar 18, 2026",$0.94,$0.10,,,Fixed price,https://www.ebay.com/itm/334339817133
A2628- 1991 Pacific Football Cards 1-239 +Rookies -You Pick- 15+ FREE US SHIP,334307711385,"Mar 15, 2026",$0.71,$0.00,,,Fixed price,https://www.ebay.com/itm/334307711385
